date,amount,price,sid,symbol,value
2023-05-05 11:09:00+00:00,382186741.7693957,20764.0,2,Bitstamp,-7935725506099.732
2023-05-05 11:10:00+00:00,-529400115.01163495,29123.1,0,Kraken,15417772489495.346
2023-05-05 11:10:00+00:00,-5151997.829655379,21175.57,1,Coinbase,109096490681.71556
2023-05-05 11:10:00+00:00,534552112.84129035,20764.0,2,Bitstamp,-11099440071036.553
2023-05-05 11:11:00+00:00,-740500085.024903,29122.3,0,Kraken,21565065626120.734
2023-05-05 11:11:00+00:00,-7206373.256689012,21175.57,1,Coinbase,152599061343.14615
2023-05-05 11:11:00+00:00,747706458.2815921,20764.0,2,Bitstamp,-15525376899758.979
2023-05-05 11:12:00+00:00,-1035748589.9979157,29122.300000000003,0,Kraken,30163381162496.305
2023-05-05 11:12:00+00:00,-10079662.50181228,21175.57,1,Coinbase,213442598883.50104
2023-05-05 11:12:00+00:00,1045828252.4997281,20764.0,2,Bitstamp,-21715577834904.355
2023-05-05 11:13:00+00:00,-1448717108.0427265,29157.000000000004,0,Kraken,42240244719201.78
2023-05-05 11:13:00+00:00,-14098575.320968151,21175.57,1,Coinbase,298545368609.43353
2023-05-05 11:13:00+00:00,1462815683.3636947,20764.0,2,Bitstamp,-30373904849363.758
2023-05-05 11:14:00+00:00,-2028739274.801725,29153.3,0,Kraken,59144444700077.125
2023-05-05 11:14:00+00:00,-19743215.092587113,21175.57,1,Coinbase,418073833218.1349
2023-05-05 11:14:00+00:00,2048482489.8943121,20764.0,2,Bitstamp,-42534690420165.5
2023-05-05 11:15:00+00:00,-2840626733.15294,29156.4,0,Kraken,82822449282500.38
2023-05-05 11:15:00+00:00,-27644313.53352332,21175.57,1,Coinbase,585384096331.0704
2023-05-05 11:15:00+00:00,2868271046.686463,20764.0,2,Bitstamp,-59556780013397.72
2023-05-05 11:16:00+00:00,-3977845817.536916,29175.0,0,Kraken,116053651726639.52
2023-05-05 11:16:00+00:00,-38711463.10235214,21175.57,1,Coinbase,819737296726.2749
2023-05-05 11:16:00+00:00,4016557280.639268,20764.0,2,Bitstamp,-83399795375193.77
2023-05-05 11:17:00+00:00,-5573867969.53059,29181.900000000005,0,Kraken,162656057700044.75
2023-05-05 11:17:00+00:00,-54243576.583235264,21175.57,1,Coinbase,1148638652988.6592
2023-05-05 11:17:00+00:00,5628111546.113826,20764.0,2,Bitstamp,-116862108143507.48
2023-05-05 11:18:00+00:00,-7812092267.817484,29173.399999999998,0,Kraken,227905292565946.56
2023-05-05 11:18:00+00:00,-76025450.82178259,21175.57,1,Coinbase,1609882255658.2146
